GEOID,dist_type,store_rowid_p,dist,row,duration,mb_rank
13089021608,D3,118,26997.349076755396,1118,34.171683333333334,MB4
13089021608,D4,54,27692.684106435263,1119,34.928583333333336,MB5
13089021609,D1,10,10672.672615935506,4391,17.242283333333333,MB1
13089021609,D2,8,17998.564971242376,4392,25.793499999999998,MB2
13089021609,D3,54,26235.12741597081,4393,33.02823333333333,MB3
13089021609,D5,9,35493.341795136475,4395,36.13735,MB4
13089021609,D4,118,27625.947312106025,4394,36.838550000000005,MB5
13089021703,D1,10,12574.467385504298,2751,21.357433333333333,MB1
13089021703,D2,8,20247.137402278706,2752,29.9087,MB2
13089021703,D5,40,33876.40599981526,2755,30.951116666666667,MB3
13089021703,D3,118,25297.638287702197,2753,33.150416666666665,MB4
13089021703,D4,54,27839.36372534942,2754,37.143366666666665,MB5
13089021707,D1,10,11241.975280961315,4486,21.638033333333333,MB1
13089021707,D2,8,19261.834975787675,4487,30.1893,MB2
13089021707,D3,118,25253.674574547356,4488,32.04488333333333,MB3
13089021707,D5,40,35077.8726112248,4490,35.243383333333334,MB4
13089021707,D4,54,26220.29370757535,4489,38.028283333333334,MB5
13089021708,D1,10,13528.67171461127,1296,24.124983333333333,MB1
13089021708,D3,118,23367.394000941415,1298,29.623416666666667,MB2
13089021708,D5,40,32791.389493273964,1300,32.597883333333336,MB3
13089021708,D2,8,21554.80225278191,1297,34.16356666666666,MB4
13089021708,D4,54,28345.97089922778,1299,35.60685,MB5
13089021709,D1,10,13575.148830493272,4396,19.207666666666668,MB1
13089021709,D2,8,20757.415391828723,4397,27.7589,MB2
13089021709,D5,40,33360.847727638095,4400,28.575683333333334,MB3
13089021709,D3,118,26199.439839016304,4398,34.01623333333333,MB4
13089021709,D4,54,29113.540934820794,4399,34.9936,MB5
13089021710,D1,10,14710.53225938764,1121,21.5662,MB1
13089021710,D2,8,22080.189055466293,1122,30.117466666666665,MB2
13089021710,D5,40,32011.81142346923,1125,30.934216666666668,MB3
13089021710,D3,118,24902.41166111352,1123,32.87885,MB4
13089021710,D4,54,30113.43268076339,1124,37.352133333333335,MB5
13089021711,D1,10,16531.961138938233,4411,20.012800000000002,MB1
13089021711,D4,40,30885.066542926375,4414,28.46056666666667,MB2
13089021711,D2,8,23438.094941023508,4412,28.56405,MB3
13089021711,D3,118,25622.051088706885,4413,33.9245,MB4
13089021711,D5,54,32120.28528056781,4415,35.79873333333333,MB5
13089021712,D1,10,15648.671638374626,1251,19.321283333333334,MB1
13089021712,D5,40,31421.523097920002,1255,27.76905,MB2
13089021712,D2,8,22758.41932396474,1252,27.872533333333333,MB3
13089021712,D3,118,25305.944883298493,1253,34.44135000000001,MB4
13089021712,D4,54,31168.729436453345,1254,35.10723333333333,MB5
13089021808,D1,10,17228.828065354763,381,21.826133333333335,MB1
13089021808,D4,40,29534.71557487412,384,29.507616666666667,MB2
13089021808,D3,8,24579.20164278076,383,30.377416666666665,MB3
13089021808,D2,118,23560.846978785026,382,34.2804,MB4
13089021808,D5,54,32569.09227664424,385,37.61206666666667,MB5
13089021812,D1,10,18206.888735686516,456,22.879433333333335,MB1
13089021812,D4,40,28895.252409996818,459,27.6026,MB2
13089021812,D3,8,25338.064670451888,458,31.467266666666667,MB3
13089021812,D2,118,24007.780416719695,457,33.67551666666667,MB4
13089021812,D5,54,33658.255552968156,460,39.6589,MB5
13089021813,D1,10,19155.804666974233,4376,23.112266666666667,MB1
13089021813,D4,40,28500.66280562485,4379,27.180349999999997,MB2
13089021813,D3,8,26004.33432918737,4378,33.369416666666666,MB3
13089021813,D2,118,24824.780402220924,4377,36.97885,MB4
13089021813,D5,54,34722.96003906624,4380,38.898199999999996,MB5
13089021815,D1,10,19144.249039109134,1151,24.824749999999998,MB1
13089021815,D4,40,28161.452922800097,1154,27.269166666666667,MB2
13089021815,D3,8,26175.886138355036,1153,35.08185,MB3
13089021815,D2,118,24050.13791872996,1152,35.637966666666664,MB4
13089021815,D5,54,34629.069797063436,1155,40.61066666666667,MB5
13089021816,D1,10,18793.704121302828,4556,23.20465,MB1
13089021816,D4,40,28281.242560113453,4559,25.649066666666666,MB2
13089021816,D3,8,25951.26698150175,4558,33.461800000000004,MB3
13089021816,D2,118,23642.67860280979,4557,34.07465,MB4
13089021816,D5,54,34217.38842107642,4560,38.99058333333333,MB5
13089021817,D2,118,19683.700733837635,4532,25.11616666666667,MB1
13089021817,D1,10,16523.239016810792,4531,26.483600000000003,MB2
13089021817,D3,8,24833.820699675347,4533,36.52215,MB3
13089021817,D5,54,30574.806087165187,4535,37.645833333333336,MB4
13089021817,D4,40,30100.57381693867,4534,37.7026,MB5
13089021818,D1,10,16181.172493826474,4506,24.397100000000002,MB1
13089021818,D2,118,20762.704288642042,4507,26.4045,MB2
13089021818,D3,8,24325.80248881096,4508,34.43568333333334,MB3
13089021818,D5,54,30635.890883728473,4510,35.55936666666666,MB4
13089021818,D4,40,30206.55773219012,4509,37.44631666666667,MB5
13089021819,D1,10,15965.256455649238,4546,27.743466666666666,MB1
13089021819,D2,118,22391.09847379663,4547,32.494099999999996,MB2
13089021819,D4,40,30386.514149818253,4549,32.78066666666667,MB3
13089021819,D3,8,23777.58293024549,4548,36.447716666666665,MB4
13089021819,D5,54,30932.700318189247,4550,38.4775,MB5
13089021820,D1,10,14866.908665794628,1126,24.003716666666666,MB1
13089021820,D5,40,31566.898987852943,1130,30.82495,MB2
13089021820,D3,118,23675.144909661605,1128,31.478716666666667,MB3
13089021820,D2,8,22545.22852569204,1127,34.49203333333333,MB4
13089021820,D4,54,30023.86996054215,1129,37.46211666666667,MB5
13089021821,D1,10,17665.117590651833,1081,26.933116666666667,MB1
13089021821,D4,40,28789.18843255625,1084,31.153416666666665,MB2
13089021821,D2,118,22069.711188177745,1082,32.219033333333336,MB3
13089021821,D3,8,25302.745071117362,1083,37.0545,MB4
13089021821,D5,54,32752.681023973742,1085,43.097300000000004,MB5
13089021822,D1,10,18827.20992734064,1181,27.333333333333332,MB1
13089021822,D2,118,20620.730483963926,1182,28.862516666666668,MB2
13089021822,D4,40,27521.57366799651,1184,29.77775,MB3
13089021822,D3,8,26621.041303470323,1183,35.67881666666666,MB4
13089021822,D5,54,33697.97353121308,1185,41.32481666666667,MB5
13089021823,D1,118,17976.15909911011,4611,23.02766666666667,MB1
13089021823,D2,10,19825.81946710986,4612,27.185983333333336,MB2
13089021823,D3,40,26631.40816366006,4613,35.60783333333333,MB3
13089021823,D4,8,27974.29156428031,4614,37.2245,MB4
13089021823,D5,88,33142.56849675322,4615,40.757466666666666,MB5
13089021824,D2,118,19378.366904139697,1137,25.2262,MB1
13089021824,D1,10,17977.571801563496,1136,27.076183333333333,MB2
13089021824,D4,40,28436.547417829777,1139,36.84076666666667,MB3
13089021824,D3,8,26119.595551620332,1138,37.114716666666666,MB4
13089021824,D5,54,32335.849793157162,1140,38.238416666666666,MB5
13089021906,D1,118,15433.387831765514,4706,22.045133333333336,MB1
13089021906,D2,10,19345.66020051011,4707,32.45641666666667,MB2
13089021906,D4,40,29331.177514946423,4709,38.095416666666665,MB3
13089021906,D3,8,27942.782844396,4708,39.27625,MB4
13089021906,D5,88,30536.866939351836,4710,41.1168,MB5
13089021908,D1,118,17048.08398041111,466,21.890733333333333,MB1
13089021908,D2,10,17849.64808896473,467,28.74253333333333,MB2
13089021908,D3,8,26422.16297026023,468,34.36428333333333,MB3
13089021908,D4,40,30189.63801675615,469,34.381566666666664,MB4
13089021908,D5,54,30632.428304656532,470,37.708083333333335,MB5
13089021910,D2,118,18446.63998105056,407,27.49073333333333,MB1
13089021910,D1,10,17285.432674442054,406,28.411383333333333,MB2
13089021910,D3,8,25705.448736089427,408,36.75573333333333,MB3
13089021910,D4,40,29694.253332265092,409,39.98153333333333,MB4
13089021910,D5,54,30934.29654860041,410,40.09955,MB5
13089021911,D1,118,17278.448056298996,331,24.4597,MB1
13089021911,D2,10,18405.432761038235,332,27.36501666666667,MB2
13089021911,D3,8,26854.146809638663,333,36.75021666666667,MB3
13089021911,D4,40,28792.53894112507,334,36.950516666666665,MB4
13089021911,D5,54,31859.813458641547,335,40.09405,MB5
13089021912,D1,118,14900.141365456006,2271,22.04661666666667,MB1
13089021912,D2,10,21793.605482155013,2272,29.591583333333332,MB2
13089021912,D3,40,25369.429780340124,2273,34.73478333333333,MB3
13089021912,D5,8,30170.99478514846,2275,39.63005,MB4
13089021912,D4,88,30092.61351403281,2274,39.77641666666667,MB5
13089021913,D1,118,16389.03717392544,156,24.19173333333333,MB1
13089021913,D2,10,19351.825360178602,157,30.48055,MB2
13089021913,D4,40,27974.936246882193,159,36.68253333333334,MB3
13089021913,D3,8,27807.565042957474,158,38.98455,MB4
13089021913,D5,88,31621.96161039625,160,41.9215,MB5
13089021914,D1,118,14163.754240765133,4626,20.6989,MB1
13089021914,D2,10,20708.535602691292,4627,32.5889,MB2
13089021914,D3,40,28108.9657633424,4628,38.2279,MB3
13089021914,D4,8,29297.72921389801,4629,39.36893333333333,MB4
13089021914,D5,88,29318.052460513423,4630,39.770583333333335,MB5
13089021915,D1,118,11491.900850420616,1131,26.963933333333333,MB1
13089021915,D2,10,23513.35760486254,1132,34.907583333333335,MB2
13089021915,D3,40,25913.45567551705,1133,39.45471666666666,MB3
13089021915,D4,88,26705.867682388547,1134,44.693650000000005,MB4
13089021915,D5,107,30137.85282373644,1135,49.41091666666667,MB5
13089021916,D2,118,18708.33925975201,1107,25.64538333333333,MB1
13089021916,D1,10,15960.556550024174,1106,29.098616666666665,MB2
13089021916,D3,8,24568.37908046961,1108,32.95098333333333,MB3
13089021916,D4,54,28544.551795768155,1109,36.2948,MB4
13089021916,D5,40,32258.420250142626,1110,38.1362,MB5
