store_url,state,address,city,city_url,store_id,lat,long,Amerigas,Western Union,Cart Calculator,DG Finds,FedEX,Rug Doctor,Redbox,Fresh Produce,DG Delivery,Random Audit Message,DG Market/pOpshelf
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/blythe/16666,ga,3404 Ga Hwy 88,blythe,"Blythe, GA 30805",16666,33.3077,-82.1981,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bogart/17952,ga,1031 Garland Dr,bogart,"Bogart, GA 30622",17952,33.917,-83.551,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bogart/3023,ga,4640 Atlanta Hwy,bogart,"Bogart, GA 30622-0717",3023,33.9403,-83.4951,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bonaire/4807,ga,751 Ga Highway 96,bonaire,"Bonaire, GA 31005-3327",4807,32.555381,-83.659476,1,1,0,1,0,0,1,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bonaire/14434,ga,490 Hwy 247,bonaire,"Bonaire, GA 31005-3719",14434,32.5489,-83.5968,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/boston/11759,ga,19850 Hwy 84 E,boston,"Boston, GA 31626-2682",11759,30.7986,-83.8001,1,1,1,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bowdon/4800,ga,203 Wedowee St,bowdon,"Bowdon, GA 30108-1535",4800,33.5374,-85.2532,1,1,1,1,0,1,1,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/braselton/13429,ga,40 Jackson Ave,braselton,"Braselton, GA 30517-4341",13429,34.138,-83.7921,1,1,0,1,1,1,0,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bremen/15175,ga,830 Pacific Ave.,bremen,"Bremen, GA 30110-2234",15175,33.72422,-85.129895,1,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bremen/2618,ga,3050 Bremen Mt Zion Rd,bremen,"Bremen, GA 30110-2545",2618,33.6975,-85.1451,1,1,1,1,1,1,1,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bremen/22666,ga,4762 Cashtown Rd,bremen,"Bremen, GA 30110",22666,33.81665,-85.1003,1,1,1,1,0,0,0,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/bremen/24985,ga,46 Corinth Poseyville Rd,bremen,"Bremen, GA 30110-3900",24985,33.746,-85.1545,1,1,0,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/brooklet/7615,ga,16643 Us Highway 80 E,brooklet,"Brooklet, GA 30415-6683",7615,32.3724,-81.6566,1,1,1,1,1,1,1,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/brooklet/17862,ga,8733 Hwy 67,brooklet,"Brooklet, GA 30415",17862,32.2848,-81.7244,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/brooks/13850,ga,7768 Newnan Rd,brooks,"Brooks, GA 30205-2511",13850,33.253889,-84.489889,1,1,0,1,1,0,0,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/broxton/8044,ga,706 N Alabma St,broxton,"Broxton, GA 31519-0953",8044,31.6272,-82.89118,1,1,1,1,0,1,0,1,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/brunswick/14734,ga,2915 Norwich St.,brunswick,"Brunswick, GA 31520-4017",14734,31.169499,-81.499031,1,1,1,1,1,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/brunswick/14387,ga,20 Higginbotham Rd.,brunswick,"Brunswick, GA 31525-4854",14387,31.2266,-81.4591,1,1,1,1,1,1,1,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/brunswick/15574,ga,7188 New Jesup Hwy,brunswick,"Brunswick, GA 31523-4111",15574,31.27193,-81.5618,1,1,1,1,1,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/brunswick/1531,ga,25 Cornerstone Ln,brunswick,"Brunswick, GA 31523-4224",1531,31.2375,-81.5395,1,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/brunswick/8474,ga,2135 Perry Lane Rd,brunswick,"Brunswick, GA 31525-9723",8474,31.2472,-81.5116,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/brunswick/14444,ga,4440 New Jessup Highway,brunswick,"Brunswick, GA 31520-1647",14444,31.205571,-81.508642,1,1,1,1,1,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/brunswick/22855,ga,2701 J St,brunswick,"Brunswick, GA 31520-6131",22855,31.161315,-81.478059,1,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/brunswick/7971,ga,461 Palisade Dr,brunswick,"Brunswick, GA 31523-8257",7971,31.14,-81.5863,1,1,1,1,0,1,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/brunswick/23382,ga,940 Canal Rd,brunswick,"Brunswick, GA 31525-6709",23382,31.24387,-81.488,1,1,0,1,0,0,0,0,0,0,0
https://www.dollargeneral.com/content/dollargeneral/en/store-directory/ga/buchanan/8344,ga,4290 Georgia Highway 120,buchanan,"Buchanan, GA 30113-4900",8344,33.802842,-85.187906,1,1,1,1,1,0,1,0,0,0,0
